# darshan log version: 3.21
# compression method: ZLIB
# exe: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/bin/xmeshfem3D 
# uid: 853572
# jobid: 2172550
# start_time: 1608328864
# start_time_asci: Fri Dec 18 16:01:04 2020
# end_time: 1608328899
# end_time_asci: Fri Dec 18 16:01:39 2020
# nprocs: 8
# run time: 36
# metadata: lib_ver = 3.2.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 281 bytes (compressed)
# record table: 532 bytes (compressed)
# POSIX module: 2192 bytes (compressed), ver=4
# MPI-IO module: 913 bytes (compressed), ver=3
# STDIO module: 178 bytes (compressed), ver=2
# DXT_POSIX module: 14755 bytes (compressed), ver=1
# DXT_MPIIO module: 4407 bytes (compressed), ver=2

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/scratch2	lustre
# mount entry:	/scratch3	lustre
# mount entry:	/scratch1	lustre
# mount entry:	/home1	lustre
# mount entry:	/admin	nfs
# mount entry:	/boot	xfs
# mount entry:	/work	lustre
# mount entry:	/dev	devtmpfs
# mount entry:	/tmp	xfs
# mount entry:	/var	xfs
# mount entry:	/	rootfs
# mount entry:	/	xfs

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 5332043150047334746, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/OUTPUT_FILES/output_mesher.txt
# DXT, rank: 0, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 515, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write       70            2272               3     34.8463     34.8463
 X_POSIX       0  write       71            2275               2     34.8463     34.8463
 X_POSIX       0  write       72            2277              51     34.8463     34.8463
 X_POSIX       0  write       73            2328              50     34.8463     34.8463
 X_POSIX       0  write       74            2378               3     34.8463     34.8463
 X_POSIX       0  write       75            2381              67     34.8463     34.8463
 X_POSIX       0  write       76            2448               3     34.8463     34.8463
 X_POSIX       0  write       77            2451              73     34.8463     34.8463
 X_POSIX       0  write       78            2524              39     34.8463     34.8464
 X_POSIX       0  write       79            2563              69     34.8464     34.8464
 X_POSIX       0  write       80            2632               3     34.8464     34.8464
 X_POSIX       0  write       81            2635              66     34.8464     34.8464
 X_POSIX       0  write       82            2701              67     34.8464     34.8464
 X_POSIX       0  write       83            2768              66     34.8464     34.8464
 X_POSIX       0  write       84            2834              67     34.8464     34.8464
 X_POSIX       0  write       85            2901               3     34.8464     34.8464
 X_POSIX       0  write       86            2904              68     34.8464     34.8464
 X_POSIX       0  write       87            2972              68     34.8464     34.8464
 X_POSIX       0  write       88            3040              68     34.8464     34.8464
 X_POSIX       0  write       89            3108              34     34.8465     34.8465
 X_POSIX       0  write       90            3142              66     34.8465     34.8465
 X_POSIX       0  write       91            3208              45     34.8465     34.8465
 X_POSIX       0  write       92            3253               3     34.8465     34.8465
 X_POSIX       0  write       93            3256              71     34.8465     34.8465
 X_POSIX       0  write       94            3327              72     34.8465     34.8465
 X_POSIX       0  write       95            3399              71     34.8465     34.8465
 X_POSIX       0  write       96            3470              72     34.8465     34.8465
 X_POSIX       0  write       97            3542              71     34.8465     34.8465
 X_POSIX       0  write       98            3613              72     34.8465     34.8465
 X_POSIX       0  write       99            3685               3     34.8465     34.8466
 X_POSIX       0  write      100            3688               2     34.8466     34.8466
 X_POSIX       0  write      101            3690              49     34.8466     34.8466
 X_POSIX       0  write      102            3739              50     34.8466     34.8466
 X_POSIX       0  write      103            3789               2     34.8466     34.8466
 X_POSIX       0  write      104            3791              57     34.8466     34.8466
 X_POSIX       0  write      105            3848              55     34.8466     34.8466
 X_POSIX       0  write      106            3903              55     34.8466     34.8466
 X_POSIX       0  write      107            3958               2     34.8466     34.8466
 X_POSIX       0  write      108            3960              57     34.8466     34.8466
 X_POSIX       0  write      109            4017              55     34.8466     34.8466
 X_POSIX       0  write      110            4072              55     34.8466     34.8467
 X_POSIX       0  write      111            4127               2     34.8467     34.8467
 X_POSIX       0  write      112            4129              56     34.8467     34.8467
 X_POSIX       0  write      113            4185               2     34.8467     34.8467
 X_POSIX       0  write      114            4187              58     34.8467     34.8467
 X_POSIX       0  write      115            4245              59     34.8467     34.8467
 X_POSIX       0  write      116            4304              60     34.8467     34.8467
 X_POSIX       0  write      117            4364               2     34.8467     34.8467
 X_POSIX       0  write      118            4366              69     34.8467     34.8467
 X_POSIX       0  write      119            4435              67     34.8467     34.8467
 X_POSIX       0  write      120            4502               2     34.8467     34.8467
 X_POSIX       0  write      121            4504              68     34.8467     34.8468
 X_POSIX       0  write      122            4572              66     34.8468     34.8468
 X_POSIX       0  write      123            4638               2     34.8468     34.8468
 X_POSIX       0  write      124            4640              69     34.8468     34.8468
 X_POSIX       0  write      125            4709              67     34.8468     34.8468
 X_POSIX       0  write      126            4776               2     34.8468     34.8468
 X_POSIX       0  write      127            4778              69     34.8468     34.8468
 X_POSIX       0  write      128            4847              67     34.8468     34.8468
 X_POSIX       0  write      129            4914               2     34.8468     34.8468
 X_POSIX       0  write      130            4916              65     34.8468     34.8468
 X_POSIX       0  write      131            4981              63     34.8468     34.8468
 X_POSIX       0  write      132            5044              63     34.8468     34.8468
 X_POSIX       0  write      133            5107              65     34.8469     34.8469
 X_POSIX       0  write      134            5172              63     34.8469     34.8469
 X_POSIX       0  write      135            5235              63     34.8469     34.8469
 X_POSIX       0  write      136            5298              67     34.8469     34.8469
 X_POSIX       0  write      137            5365               2     34.8469     34.8469
 X_POSIX       0  write      138            5367              64     34.8469     34.8469
 X_POSIX       0  write      139            5431              62     34.8469     34.8469
 X_POSIX       0  write      140            5493               2     34.8469     34.8469
 X_POSIX       0  write      141            5495              64     34.8469     34.8469
 X_POSIX       0  write      142            5559               2     34.8469     34.8469
 X_POSIX       0  write      143            5561              56     34.8469     34.8469
 X_POSIX       0  write      144            5617               2     34.8469     34.8470
 X_POSIX       0  write      145            5619              59     34.8470     34.8470
 X_POSIX       0  write      146            5678               2     34.8470     34.8470
 X_POSIX       0  write      147            5680              60     34.8470     34.8470
 X_POSIX       0  write      148            5740               2     34.8470     34.8470
 X_POSIX       0  write      149            5742              48     34.8470     34.8470
 X_POSIX       0  write      150            5790               2     34.8470     34.8470
 X_POSIX       0  write      151            5792              52     34.8470     34.8470
 X_POSIX       0  write      152            5844               2     34.8470     34.8470
 X_POSIX       0  write      153            5846              48     34.8470     34.8470
 X_POSIX       0  write      154            5894               2     34.8470     34.8470
 X_POSIX       0  write      155            5896              44     34.8470     34.8470
 X_POSIX       0  write      156            5940               2     34.8470     34.8471
 X_POSIX       0  write      157            5942              43     34.8471     34.8471
 X_POSIX       0  write      158            5985               2     34.8471     34.8471
 X_POSIX       0  write      159            5987              51     34.8471     34.8471
 X_POSIX       0  write      160            6038              51     34.8471     34.8471
 X_POSIX       0  write      161            6089               2     34.8471     34.8471
 X_POSIX       0  write      162            6091              45     34.8471     34.8471
 X_POSIX       0  write      163            6136              68     34.8471     34.8471
 X_POSIX       0  write      164            6204               2     34.8471     34.8471
 X_POSIX       0  write      165            6206              64     34.8471     34.8471
 X_POSIX       0  write      166            6270               2     34.8471     34.8471
 X_POSIX       0  write      167            6272              66     34.8471     34.8471
 X_POSIX       0  write      168            6338               2     34.8471     34.8472
 X_POSIX       0  write      169            6340              51     34.8472     34.8472
 X_POSIX       0  write      170            6391              52     34.8472     34.8472
 X_POSIX       0  write      171            6443              50     34.8472     34.8472
 X_POSIX       0  write      172            6493              51     34.8472     34.8472
 X_POSIX       0  write      173            6544               2     34.8472     34.8472
 X_POSIX       0  write      174            6546              47     34.8472     34.8472
 X_POSIX       0  write      175            6593              47     34.8472     34.8472
 X_POSIX       0  write      176            6640              47     34.8472     34.8472
 X_POSIX       0  write      177            6687              47     34.8472     34.8472
 X_POSIX       0  write      178            6734              47     34.8472     34.8472
 X_POSIX       0  write      179            6781               2     34.8472     34.8472
 X_POSIX       0  write      180            6783              62     34.8472     34.8473
 X_POSIX       0  write      181            6845              62     34.8473     34.8473
 X_POSIX       0  write      182            6907              56     34.8473     34.8473
 X_POSIX       0  write      183            6963              53     34.8473     34.8473
 X_POSIX       0  write      184            7016              62     34.8473     34.8473
 X_POSIX       0  write      185            7078              62     34.8473     34.8473
 X_POSIX       0  write      186            7140              56     34.8473     34.8473
 X_POSIX       0  write      187            7196              53     34.8473     34.8473
 X_POSIX       0  write      188            7249              62     34.8473     34.8473
 X_POSIX       0  write      189            7311              62     34.8473     34.8473
 X_POSIX       0  write      190            7373              56     34.8473     34.8473
 X_POSIX       0  write      191            7429              53     34.8473     34.8473
 X_POSIX       0  write      192            7482              51     34.8473     34.8474
 X_POSIX       0  write      193            7533              50     34.8474     34.8474
 X_POSIX       0  write      194            7583              50     34.8474     34.8474
 X_POSIX       0  write      195            7633              50     34.8474     34.8474
 X_POSIX       0  write      196            7683              50     34.8474     34.8474
 X_POSIX       0  write      197            7733               2     34.8474     34.8474
 X_POSIX       0  write      198            7735              57     34.8474     34.8474
 X_POSIX       0  write      199            7792              54     34.8474     34.8474
 X_POSIX       0  write      200            7846              54     34.8474     34.8474
 X_POSIX       0  write      201            7900               2     34.8474     34.8474
 X_POSIX       0  write      202            7902              52     34.8474     34.8475
 X_POSIX       0  write      203            7954              50     34.8475     34.8475
 X_POSIX       0  write      204            8004              50     34.8475     34.8475
 X_POSIX       0  write      205            8054               2     34.8475     34.8475
 X_POSIX       0  write      206            8056              67     34.8475     34.8475
 X_POSIX       0  write      207            8123               2     34.8475     34.8475
 X_POSIX       0  write      208            8125              57     34.8475     34.8475
 X_POSIX       0  write      209            8182               2     34.8475     34.8475
 X_POSIX       0  write      210            8184              54     34.8475     34.8475
 X_POSIX       0  write      211            8238              62     34.8475     34.8475
 X_POSIX       0  write      212            8300               2     34.8475     34.8475
 X_POSIX       0  write      213            8302              80     34.8476     34.8476
 X_POSIX       0  write      214            8382              79     34.8476     34.8476
 X_POSIX       0  write      215            8461              78     34.8476     34.8476
 X_POSIX       0  write      216            8539              79     34.8476     34.8476
 X_POSIX       0  write      217            8618              74     34.8476     34.8476
 X_POSIX       0  write      218            8692               2     34.8476     34.8476

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 1, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0           18149           18010     18.4992     18.4995
 X_POSIX       1  write        1          149413            5194     34.5878     34.5879
 X_POSIX       1  write        2          187653            1882     34.8053     34.8054

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 1, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0        54975318        54975179     33.7741     34.2543
 X_POSIX       1  write        1       443303822         3502251     34.6897     34.7298
 X_POSIX       1  write        2       468000126          180547     34.8174     34.8178

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 1, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0          778284          778145     34.4262     34.4272
 X_POSIX       1  write        1         6368356          143057     34.7654     34.7657
 X_POSIX       1  write        2         7391612           21857     34.8268     34.8269

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 1, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0         8897086         8896947     34.4516     34.4933
 X_POSIX       1  write        1        71864662          688947     34.7737     34.7896
 X_POSIX       1  write        2        76720238           32947     34.8323     34.8324

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
# DXT, rank: 1, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0          121483          121344     34.5588     34.5591
 X_POSIX       1  write        1         1218971           23472     34.7972     34.7973
 X_POSIX       1  write        2         1441851            3504     34.8395     34.8401

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 2, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0           36159           18010     18.4992     18.5004
 X_POSIX       2  write        1          154607            5194     34.5879     34.5880
 X_POSIX       2  write        2          189535            1882     34.8053     34.8053

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 2, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0       109950497        54975179     33.7741     34.1498
 X_POSIX       2  write        1       446806073         3502251     34.6898     34.7220
 X_POSIX       2  write        2       468180673          180547     34.8175     34.8221

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 2, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0         1556429          778145     34.4263     34.4305
 X_POSIX       2  write        1         6511413          143057     34.7654     34.7679
 X_POSIX       2  write        2         7413469           21857     34.8268     34.8269

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 2, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0        17794033         8896947     34.4516     34.4755
 X_POSIX       2  write        1        72553609          688947     34.7737     34.7857
 X_POSIX       2  write        2        76753185           32947     34.8323     34.8344

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
# DXT, rank: 2, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0          242827          177496     34.5588     34.5604
 X_POSIX       2  write        1         1242443           37240     34.7972     34.7974
 X_POSIX       2  write        2         1445355            4792     34.8395     34.8416

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 3, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0           54169           18010     18.4992     18.5001
 X_POSIX       3  write        1          159801            5194     34.5878     34.5880
 X_POSIX       3  write        2          191417            1882     34.8053     34.8053

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 3, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0       164925676        54975179     33.7741     34.0275
 X_POSIX       3  write        1       450308324         3502251     34.6897     34.6925
 X_POSIX       3  write        2       468361220          180547     34.8175     34.8178

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 3, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0         2334574          778145     34.4262     34.4344
 X_POSIX       3  write        1         6654470          143057     34.7654     34.7657
 X_POSIX       3  write        2         7435326           21857     34.8268     34.8268

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 3, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0        26690980         8896947     34.4516     34.5009
 X_POSIX       3  write        1        73242556          688947     34.7736     34.7743
 X_POSIX       3  write        2        76786132           32947     34.8323     34.8324

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
# DXT, rank: 3, hostname: c197-052.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0          420323          177496     34.5588     34.5626
 X_POSIX       3  write        1         1279683           37240     34.7972     34.7973
 X_POSIX       3  write        2         1450147            4792     34.8395     34.8404

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 4, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0           72179           18010     18.4997     18.5014
 X_POSIX       4  write        1          164995            5194     34.5879     34.5899
 X_POSIX       4  write        2          193299            1882     34.8054     34.8068

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 4, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0       219900855        54975179     33.7741     34.2018
 X_POSIX       4  write        1       453810575         3502251     34.6898     34.7238
 X_POSIX       4  write        2       468541767          180547     34.8175     34.8219

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 4, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0         3112719          778145     34.4263     34.4374
 X_POSIX       4  write        1         6797527          143057     34.7654     34.7703
 X_POSIX       4  write        2         7457183           21857     34.8268     34.8298

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 4, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0        35587927         8896947     34.4517     34.4805
 X_POSIX       4  write        1        73931503          688947     34.7737     34.7898
 X_POSIX       4  write        2        76819079           32947     34.8323     34.8355

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
# DXT, rank: 4, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0          597819          177496     34.5588     34.5608
 X_POSIX       4  write        1         1316923           37240     34.7982     34.8011
 X_POSIX       4  write        2         1454939            4792     34.8395     34.8416

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 5, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0           90189           18010     18.4996     18.5001
 X_POSIX       5  write        1          170189            5194     34.5877     34.5888
 X_POSIX       5  write        2          195181            1882     34.8052     34.8065

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 5, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0       274876034        54975179     33.7739     34.1516
 X_POSIX       5  write        1       457312826         3502251     34.6896     34.7410
 X_POSIX       5  write        2       468722314          180547     34.8174     34.8236

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 5, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0         3890864          778145     34.4261     34.4312
 X_POSIX       5  write        1         6940584          143057     34.7653     34.7673
 X_POSIX       5  write        2         7479040           21857     34.8267     34.8280

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 5, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        44484874         8896947     34.4515     34.5207
 X_POSIX       5  write        1        74620450          688947     34.7735     34.7849
 X_POSIX       5  write        2        76852026           32947     34.8322     34.8337

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
# DXT, rank: 5, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0          775315          177496     34.5587     34.5602
 X_POSIX       5  write        1         1354163           37240     34.7980     34.7997
 X_POSIX       5  write        2         1459731            4792     34.8394     34.8403

# DXT, file_id: 5431743959049801296, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/stacey.bp
# DXT, rank: 6, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0          108199           18010     18.4997     18.5002
 X_POSIX       6  write        1          175383            5194     34.5878     34.5898
 X_POSIX       6  write        2          197063            1882     34.8053     34.8067

# DXT, file_id: 4110627256476436230, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data.bp
# DXT, rank: 6, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0       329851213        54975179     33.7740     34.0271
 X_POSIX       6  write        1       460815077         3502251     34.6897     34.7230
 X_POSIX       6  write        2       468902861          180547     34.8174     34.8213

# DXT, file_id: 14325125717893122181, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/boundary.bp
# DXT, rank: 6, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0         4669009          778145     34.4262     34.4346
 X_POSIX       6  write        1         7083641          143057     34.7654     34.7702
 X_POSIX       6  write        2         7500897           21857     34.8267     34.8297

# DXT, file_id: 17348985365701488170, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/attenuation.bp
# DXT, rank: 6, hostname: c198-021.frontera.tacc.utexas.edu
# DXT, write_count: 3, read_count: 0
# DXT, mnt_pt: /scratch1, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0        53381821         8896947     34.4516     34.4806
 X_POSIX       6  write        1        75309397          688947     34.7736     34.7857
 X_POSIX       6  write        2        76884973           32947     34.8323     34.8339

# DXT, file_id: 2116023013457362855, file_name: /scratch1/06058/iwang/benchmarks/specfem3d/tinytest_rtx_8_adios_darshan/DATABASES_MPI/solver_data_mpi.bp
